,query,sku,clicks,rank,num_impressions,doc_id,product_name,query_id,name_match,grade
7267,madden 12,2375201,202,1.0,295,2375201,fake,2582,13.80987,0.75
6627,iPod speakers,1114764,15,1.0,170,1114764,fake,2394,7.3015766,0.0
1932,IPhone 4,1049236,13,1.0,56,1049236,fake,737,8.7970085,0.0
3481,Samsung captivate,1113847,17,1.0,31,1113847,fake,1275,14.661211,0.0
125,3d camera,2266034,10,1.0,30,2266034,fake,58,5.1531916,0.0
5139,blu ray,2004046,10,1.0,183,2004046,fake,1858,7.3814063,0.0
4509,Webcam,9912835,12,10.0,483,9912835,fake,1650,8.75865,0.0
7539,nintendo ds,1824258,11,2.0,182,1824258,fake,2702,7.8111405,0.0
1100,Dell xps,2635138,14,1.0,99,2635138,fake,413,7.741522,0.0
7367,mini laptop,1853531,19,2.0,81,1853531,fake,2627,3.6650333,0.0
2264,Laptop,1534115,10,34.0,2710,1534115,fake,848,0.0,0.0
3618,Shuffle,9845563,11,1.0,22,9845563,fake,1335,5.3657846,0.0
855,Capture card,2460153,12,4.0,120,2460153,fake,323,7.8182354,0.0
765,Cable modem,8229044,208,2.0,684,8229044,fake,288,16.829638,0.75
4117,Thrive,2769576,55,1.0,118,2769576,fake,1520,8.473487,0.0
8135,samsung tablets,2809771,16,1.0,49,2809771,fake,2935,5.1460795,0.0
2114,Jay-z,3168049,12,2.0,45,3168049,fake,798,0.0,0.0
6145,hard drive,1251981,26,2.0,304,1251981,fake,2254,6.0763407,0.0
1633,Hard drive,1252007,10,8.0,331,1252007,fake,641,6.0763407,0.0
8455,steering wheel,9926531,12,2.0,46,9926531,fake,3055,6.091913,0.0
2894,Nintendo 3ds,1988047,32,2.0,249,1988047,fake,1072,14.624317,0.0
8692,toshiba thrive,2925101,20,4.0,396,2925101,fake,3134,17.354324,0.0
5530,d7000,1230707,20,1.0,53,1230707,fake,1997,7.412636,0.0
6154,hard drives,1251981,14,1.0,137,1251981,fake,2256,6.0763407,0.0
1016,DVD player,1250791,10,7.0,316,1250791,fake,386,8.530916,0.0
485,Beats by dr dre,1232474,30,5.0,538,1232474,fake,201,21.882946,0.0
3024,Photon,3005219,50,1.0,79,3005219,fake,1130,8.690277,0.0
4146,Toshiba,2808132,23,6.0,638,2808132,fake,1531,0.0,0.0
796,Cameras,1987075,16,6.0,460,1987075,fake,297,3.3886814,0.0
2457,Logitech remote,8908051,11,3.0,71,8908051,fake,899,13.500706,0.0
6151,hard drive enclosure,1003059,10,3.0,106,1003059,fake,2255,18.821674,0.0
1488,Gateway netbook,2738738,46,1.0,55,2738738,fake,576,7.6893415,0.0
2392,Lenovo,2817149,22,5.0,464,2817149,fake,870,4.4580135,0.0
1804,Hp,2992217,10,10.0,899,2992217,fake,684,3.261057,0.0
6483,iPad 2 case,2490083,14,2.0,198,2490083,fake,2349,12.462974,0.0
8697,touchpad,2475916,16,9.0,3363,2475916,fake,3137,0.0,0.0
861,Car alarm,7729737,14,3.0,141,7729737,fake,324,0.0,0.0
9179,xbox 360 console,1069212,102,2.0,616,1069212,fake,3294,21.038956,0.5
300,Apple,3108172,15,14.0,1638,3108172,fake,129,0.0,0.0
5293,calculator,6621444,14,1.0,129,6621444,fake,1904,8.067802,0.0
7227,mac laptop,1534115,10,3.0,96,1534115,fake,2570,0.0,0.0
7638,paul,2871185,14,1.0,37,2871185,fake,2753,5.876775,0.0
6628,iPod speakers,2205043,11,2.0,170,2205043,fake,2394,7.3015766,0.0
9247,xoom,2817743,29,8.0,968,2817743,fake,3313,0.0,0.0
2690,Mixer,9797584,12,2.0,116,9797584,fake,975,0.0,0.0
4248,Triumph,2549953,19,1.0,30,2549953,fake,1564,7.0942097,0.0
2441,Lion king,6108124,14,9.0,904,6108124,fake,891,14.35437,0.0
1215,Dream theater,3208657,32,2.0,101,3208657,fake,460,0.0,0.0
3451,Samsung,2414049,11,14.0,900,2414049,fake,1264,0.0,0.0
456,Beats,1232474,199,3.0,2781,1232474,fake,198,0.0,0.5
7982,refrigerator,1931487,15,4.0,283,1931487,fake,2877,5.1834135,0.0
8115,samsung galaxy tablet,2817582,43,1.0,132,2817582,fake,2924,11.77169,0.0
1832,Hp laptop,2992332,10,15.0,636,2992332,fake,693,5.6114063,0.0
3788,Sony laptops,2794138,22,2.0,167,2794138,fake,1391,5.589755,0.0
73,2712515,2712515,21,1.0,27,2712515,fake,19,0.0,0.0
8941,wacom,3016039,49,1.0,215,3016039,fake,3225,8.355567,0.0
5713,dsc-h2,2384178,45,1.0,66,2384178,fake,2075,0.0,0.0
1318,Evo shift,1768561,13,1.0,22,1768561,fake,506,15.7601385,0.0
1096,Dell laptops,3047444,22,2.0,202,3047444,fake,410,7.6645994,0.0
7668,photoshop,1229037,22,3.0,151,1229037,fake,2774,7.412636,0.0
3787,Sony laptop,9999154000050000,13,9.0,543,9999154000050000,fake,1390,0.0,0.0
8139,samsung tv,2244466,15,1.0,276,2244466,fake,2936,5.9749265,0.0
8547,tablets,2884085,16,13.0,1400,2884085,fake,3078,0.0,0.0
368,Archer,1594142,31,1.0,50,1594142,fake,159,6.894967,0.0
3483,Samsung epic,1168955,12,1.0,32,1168955,fake,1277,13.213263,0.0
9056,wii system,2539748,20,2.0,103,2539748,fake,3262,7.497902,0.0
8595,the office,3060066,14,4.0,134,3060066,fake,3100,4.320011,0.0
629,Bluetooth,2869053,14,12.0,783,2869053,fake,243,0.0,0.0
484,Beats by Dre,9836718,20,1.0,139,9836718,fake,200,13.320096,0.0
6128,greys anatomy,9929953,20,2.0,157,9929953,fake,2243,13.2543335,0.0
2546,MacBook,9944951,33,10.0,1504,9944951,fake,921,3.8105717,0.0
3441,S9100,1977039,16,1.0,22,1977039,fake,1262,9.805288,0.0
4057,Tha carter 4,3143996,10,2.0,40,3143996,fake,1485,17.744417,0.0
5882,external hardrive,1251981,15,1.0,87,1251981,fake,2147,3.8781576,0.0
5737,dv9000,2678499,13,3.0,73,2678499,fake,2087,0.0,0.0
3230,Ps3,9701695,82,4.0,1434,9701695,fake,1192,0.0,0.0
2672,Mifi,3369498,20,2.0,102,3369498,fake,968,8.881222,0.0
1369,Final destination,1171103,12,1.0,45,1171103,fake,525,11.291269,0.0
7486,netgear,9826287,28,2.0,225,9826287,fake,2677,8.433448,0.0
8888,vcr,9760069,11,2.0,100,9760069,fake,3204,5.8531437,0.0
3764,Sony google tv,1282387,19,3.0,167,1282387,fake,1386,16.428492,0.0
7475,netbook,3503155,26,6.0,603,3503155,fake,2674,4.940318,0.0
8221,sims 3,1012136,10,3.0,101,1012136,fake,2976,14.9667015,0.0
4809,acer,2512059,50,2.0,390,2512059,fake,1747,6.3180466,0.0
6723,inuyasha,7503686,10,3.0,65,7503686,fake,2423,0.0,0.0
6429,iPad,1945674,111,7.0,3643,1945674,fake,2345,0.0,0.0
2801,Netbook,2969477,45,6.0,957,2969477,fake,1027,0.0,0.0
7343,microwave,2684205,15,6.0,286,2684205,fake,2618,0.0,0.0
5879,external harddrive,9929098,12,2.0,140,9929098,fake,2145,4.720438,0.0
4817,acer a500,2512059,38,1.0,82,2512059,fake,1749,6.3180466,0.0
3445,Samsung,2122324,13,12.0,900,2122324,fake,1264,0.0,0.0
1422,G2x,2507542,14,1.0,22,2507542,fake,549,10.425808,0.0
6354,hp touchpad,2842056,3090,1.0,5442,2842056,fake,2317,15.687536,1.0
825,Canon 7D,9491935,13,1.0,22,9491935,fake,305,10.083332,0.0
8202,sharp 70,2931851,23,1.0,45,2931851,fake,2965,9.539688,0.0
7942,radar detector,6354401,11,4.0,179,6354401,fake,2861,15.934733,0.0
688,Bose,2683194,34,14.0,1584,2683194,fake,260,6.213887,0.0
6808,ipod,9225439,55,5.0,1403,9225439,fake,2436,3.63972,0.0
2691,Modem,2103259,18,9.0,777,2103259,fake,976,0.0,0.0
5401,car stereo,2045097,17,8.0,606,2045097,fake,1939,0.0,0.0
2142,Kanye west,3168049,10,2.0,79,3168049,fake,813,0.0,0.0
2549,MacBook air,1535123,15,11.0,858,1535123,fake,923,0.0,0.0
7642,pc games,13405362,10,1.0,85,13405362,fake,2755,5.3338246,0.0
7103,lcd tv,2127443,389,4.0,4397,2127443,fake,2529,4.6915536,0.5
8949,walking dead,3132081,11,2.0,36,3132081,fake,3226,9.147457,0.0
3315,Razer naga,2596769,12,2.0,34,2596769,fake,1223,17.117435,0.0
9160,xbox,1251336,21,4.0,328,1251336,fake,3292,3.6886988,0.0
8367,sound card,1173369,23,3.0,146,1173369,fake,3019,9.032271,0.0
4495,Web cam,2804921,15,5.0,206,2804921,fake,1647,10.014816,0.0
8020,rio,2972031,34,1.0,112,2972031,fake,2894,8.431061,0.0
4188,Touchpad,2596483,30,6.0,4612,2596483,fake,1545,8.368053,0.0
8335,sony tablet,3478046,51,1.0,136,3478046,fake,3011,13.136419,0.0
3627,Sims,9135946,17,1.0,100,9135946,fake,1340,9.47936,0.0
4342,Tv stands,8193536,15,4.0,265,8193536,fake,1587,10.250219,0.0
3817,Sony vaio,2795668,29,6.0,764,2795668,fake,1402,9.289132,0.0
1425,GPS,1089764,27,1.0,116,1089764,fake,552,7.5455747,0.0
2285,Laptop,2842569,21,25.0,2710,2842569,fake,848,0.0,0.0
7737,playstation3,8208389,10,2.0,100,8208389,fake,2797,0.0,0.0
6366,hp touchsmart,2634236,11,1.0,57,2634236,fake,2322,7.6833153,0.0
5410,car stereos,1750059,12,4.0,219,1750059,fake,1940,0.0,0.0
8572,tha carter iv,3232178,17,2.0,54,3232178,fake,3089,19.261478,0.0
6595,iPhone speakers,1114764,13,1.0,83,1114764,fake,2381,7.808343,0.0
443,Batman arkham asylum,9927337,14,1.0,30,9927337,fake,190,22.884903,0.0
3884,Speakers,7933686,10,9.0,640,7933686,fake,1422,3.850443,0.0
421,Auxiliary cord,8959834,14,1.0,28,8959834,fake,178,9.501427,0.0
3564,Samsung tv,2893174,14,4.0,299,2893174,fake,1307,5.1460795,0.0
4976,asus,2475112,46,6.0,1201,2475112,fake,1804,5.2783623,0.0
3761,Sony google,1297488,10,2.0,53,1297488,fake,1385,11.58767,0.0
6793,iphone,2643427,24,4.0,419,2643427,fake,2433,4.360031,0.0
8970,watch the throne,3168067,342,1.0,479,3168067,fake,3235,14.110103,0.75
8724,transformers,3247036,58,4.0,1156,3247036,fake,3144,6.8836985,0.0
743,Brantley gilbert,9795756,25,1.0,76,9795756,fake,278,0.0,0.0
2072,Ipod classic,8771929,25,1.0,46,8771929,fake,771,8.051006,0.0
7993,remote control,8631411,19,1.0,129,8631411,fake,2881,6.5944643,0.0
8644,tivo,9999163500050001,26,3.0,333,9999163500050001,fake,3122,8.860173,0.0
8091,samsung galaxy,2817743,55,3.0,545,2817743,fake,2916,11.77169,0.0
1067,Dell,3048064,13,13.0,728,3048064,fake,405,0.0,0.0
4360,Tyler the creator,2538649,10,2.0,45,2538649,fake,1595,0.0,0.0
8641,tivo,9744971,184,1.0,333,9744971,fake,3122,8.285488,0.75
3775,Sony laptop,2794165,35,3.0,543,2794165,fake,1390,5.589755,0.0
7805,priest,2958092,31,1.0,69,2958092,fake,2820,7.4430046,0.0
5569,dell,3104158,12,7.0,456,3104158,fake,2011,0.0,0.0
8582,the game,6968258,10,3.0,131,6968258,fake,3095,0.0,0.0
6310,hp laptop,3184708,18,7.0,487,3184708,fake,2302,6.9855747,0.0
5834,esata,9680907,18,2.0,89,9680907,fake,2130,8.0285015,0.0
7075,laptops,2845071,119,4.0,2063,2845071,fake,2526,0.0,0.0
1108,Desk,1224254,10,1.0,69,1224254,fake,416,7.125865,0.0
1160,Dishwasher,8928574,15,2.0,142,8928574,fake,444,5.276781,0.0
4898,antenna,8850601,21,6.0,450,8850601,fake,1779,10.343994,0.0
5622,digital cameras,9469746,11,2.0,189,9469746,fake,2033,7.8901067,0.0
5362,car alarms,2224084,13,2.0,132,2224084,fake,1931,0.0,0.0
5925,flatout,2717592,15,1.0,58,2717592,fake,2165,0.0,0.0
6665,iconia,2971069,16,3.0,169,2971069,fake,2409,8.995881,0.0
1393,Flip video,1159311,52,1.0,114,1159311,fake,535,10.039928,0.0
7966,receiver,2052194,61,1.0,323,2052194,fake,2870,5.7846127,0.0
6903,kelly rowland,2953158,13,1.0,29,2953158,fake,2480,0.0,0.0
7489,netgear router,1208844,11,1.0,36,1208844,fake,2679,11.695322,0.0
4074,The lion king,2863669,21,3.0,296,2863669,fake,1496,11.367494,0.0
8480,sucker punch,2775386,18,1.0,31,2775386,fake,3062,15.697415,0.0
5599,deus ex,1251062,35,2.0,133,1251062,fake,2026,17.15525,0.0
6502,iPad keyboard,9635348,30,1.0,152,9635348,fake,2357,7.4268136,0.0
7775,portable speakers,8586586,10,3.0,169,8586586,fake,2809,4.128271,0.0
8670,toshiba,3167208,18,3.0,486,3167208,fake,3128,0.0,0.0
3182,Printers,1740283,10,10.0,509,1740283,fake,1187,4.4035463,0.0
9021,wifi,9826287,13,1.0,139,9826287,fake,3251,0.0,0.0
2545,MacBook,9944942,30,11.0,1504,9944942,fake,921,3.8105717,0.0
5454,chocolatier,9827356,22,1.0,51,9827356,fake,1964,15.429823,0.0
5218,boost mobile,1414591,19,3.0,273,1414591,fake,1879,13.548656,0.0
1534,God of war,9201106,32,3.0,212,9201106,fake,596,10.261848,0.0
4416,Video camera,1159311,16,2.0,127,1159311,fake,1619,4.241584,0.0
5222,boost mobile,2602042,18,4.0,273,2602042,fake,1879,13.548656,0.0
3921,Star wars blu ray,3201566,81,2.0,545,3201566,fake,1436,15.311609,0.5
7169,linksys router,9770315,14,3.0,82,9770315,fake,2553,15.365221,0.0
5039,batman,9927337,17,2.0,153,9927337,fake,1828,6.4512033,0.0
2573,MacBooks,9755322,19,1.0,38,9755322,fake,931,4.1104107,0.0
2033,Ipad 2,1945595,47,2.0,633,1945595,fake,763,7.5667505,0.0
687,Bose,2197034,31,16.0,1584,2197034,fake,260,8.715969,0.0
2526,Mac laptops,9755395,10,3.0,121,9755395,fake,917,0.0,0.0
1131,Dexter season 5,2945043,27,2.0,101,2945043,fake,425,9.557518,0.0
5445,cell phones,9372332,18,1.0,314,9372332,fake,1958,9.363954,0.0
199,Acer laptop,2842569,16,2.0,143,2842569,fake,93,7.7941666,0.0
5781,dvr,3199409,15,5.0,387,3199409,fake,2104,0.0,0.0
330,Apple headphone,9084206,13,1.0,27,9084206,fake,143,6.10788,0.0
697,Bose,7996403,57,8.0,1584,7996403,fake,260,6.213887,0.0
6132,guitar hero,1094323,16,1.0,133,1094323,fake,2246,9.3772545,0.0
6247,headphones,9836718,39,3.0,1131,9836718,fake,2278,0.0,0.0
4444,Vizio,3354548,14,1.0,147,3354548,fake,1628,0.0,0.0
858,Capture card,9714459,28,2.0,120,9714459,fake,323,7.3111324,0.0
4196,Touchpad,2947041,79,4.0,4612,2947041,fake,1545,11.063634,0.0
3093,Playstation 3 console,3061366,39,2.0,324,3061366,fake,1158,10.507841,0.0
1938,Ico,1972853,253,1.0,291,1972853,fake,741,12.294661,0.75
35,2622037 2127204 2127213 2121716 2138291,2127504,36,7.0,3248,2127504,fake,15,0.0,0.0
7663,photo printer,1525426,51,1.0,83,1525426,fake,2771,12.550088,0.0
7844,projector,2126047,11,11.0,742,2126047,fake,2829,0.0,0.0
7328,microsoft access,9829062,14,1.0,65,9829062,fake,2612,0.0,0.0
1744,Headphones,9825242,17,18.0,1651,9825242,fake,666,5.613039,0.0
1788,How I met your mother,8103955,22,3.0,187,8103955,fake,681,20.890965,0.0
8494,surge protectors,9902504,10,2.0,93,9902504,fake,3066,13.904625,0.0
2435,Lion king,2863978,193,2.0,904,2863978,fake,891,13.198385,0.75
632,Bluetooth,8781348,10,15.0,783,8781348,fake,243,0.0,0.0
4472,Washer,9739898,16,2.0,179,9739898,fake,1634,5.2238827,0.0
7625,palm pilot,1005621,16,1.0,69,1005621,fake,2747,6.478097,0.0
4672,Xbox,9911772,11,10.0,502,9911772,fake,1703,0.0,0.0
1432,Galaxy s,2025119,16,1.0,46,2025119,fake,555,9.325929,0.0
3300,Radio,1149887,16,1.0,183,1149887,fake,1218,5.196283,0.0
2913,Nook,1445624,11,4.0,771,1445624,fake,1081,0.0,0.0
3253,Ps3 headset,2389759,31,2.0,267,2389759,fake,1198,6.4356146,0.0
12,1219686,1219686,15,1.0,21,1219686,fake,10,0.0,0.0
4337,Tv stand,9346264,58,1.0,388,9346264,fake,1586,12.783728,0.0
8356,sound bar,1800142,25,4.0,326,1800142,fake,3017,0.0,0.0
2408,Lg thrill,2856456,67,1.0,89,2856456,fake,879,12.319807,0.5
925,Casio,2134046,22,1.0,82,2134046,fake,339,7.205303,0.0
6001,game,9616458,11,1.0,20,9616458,fake,2198,0.0,0.0
7345,microwave,9337826,17,5.0,286,9337826,fake,2618,5.7473574,0.0
9177,xbox 360,9999150900050000,16,10.0,670,9999150900050000,fake,3293,0.0,0.0
7303,micro hdmi,1109608,12,3.0,80,1109608,fake,2604,12.437712,0.0
9015,westinghouse,2343157,13,3.0,152,2343157,fake,3247,8.011838,0.0
8904,video cards,2193408,10,1.0,99,2193408,fake,3214,0.0,0.0
6359,hp touchpad,2947041,122,3.0,5442,2947041,fake,2317,16.950882,0.0
1236,Dsl modem,9856748,28,1.0,205,9856748,fake,469,14.859528,0.0
1249,Dvr,3199409,16,6.0,407,3199409,fake,476,0.0,0.0
7488,netgear n600,1208844,11,1.0,20,1208844,fake,2678,6.0124693,0.0
194,Acer aspire,2845071,12,1.0,38,2845071,fake,91,9.195532,0.0
3320,Receiver,2023402,47,2.0,441,2023402,fake,1226,4.8423634,0.0
3172,Printer,9695505,15,10.0,602,9695505,fake,1186,0.0,0.0
5263,braun,8037929,10,2.0,73,8037929,fake,1890,0.0,0.0
3713,Sons of anarchy,1068407,10,6.0,489,1068407,fake,1369,9.08855,0.0
636,Bluetooth,9274778,10,15.0,783,9274778,fake,243,0.0,0.0
9063,windows 7,2603254,20,5.0,317,2603254,fake,3265,9.449388,0.0
6289,hp,2738329,12,8.0,821,2738329,fake,2297,3.261057,0.0
5006,asus laptop,2906406,26,1.0,197,2906406,fake,1811,6.6124287,0.0
1105,Denon,2127091,47,1.0,194,2127091,fake,415,5.8640375,0.0
4730,Xbox console,1162439,26,4.0,294,1162439,fake,1716,13.560961,0.0
6646,iPod touch case,1207511,13,2.0,163,1207511,fake,2401,10.352491,0.0
4084,The office season 7,3060066,20,2.0,85,3060066,fake,1499,6.9645667,0.0
4456,Wacom,9468961,22,3.0,203,9468961,fake,1630,10.374236,0.0
405,Asus laptop,2906406,18,4.0,205,2906406,fake,168,6.6124287,0.0
1308,Ethernet cable,9695648,18,1.0,146,9695648,fake,500,5.3226166,0.0
7366,mini hdmi,8735595,21,2.0,101,8735595,fake,2626,17.574821,0.0